VehicleAge,VehBCost,WheelTypeID,VehOdo,MMRCurrentAuctionCleanPrice,WarrantyCost,IsBadBuy
2,8585,1,46422,12607,764,0
8,4475,1,60724,3089,1711,0
4,6025,2,58632,6676,505,1
4,6005,1,63181,5555,1215,0
5,4195,2,71293,4511,803,1
6,5495,3,89666,5558,1633,1
5,7885,1,56449,0,505,0
2,5765,2,62076,7412,1215,1
4,7800,2,82242,8118,2152,0
2,7695,2,45151,9433,693,1
6,7100,1,56939,6950,1500,0
5,10700,1,79681,12115,920,0
4,11445,1,75407,13896,1155,0
3,5500,1,49951,6132,482,1
1,6500,2,45054,7479,482,0
5,10425,1,91123,13618,909,0
4,7455,1,77469,11926,1389,1
5,5385,1,87205,5668,853,0
5,6935,1,67327,6344,1118,1
3,5140,2,51119,5436,920,1
3,8730,1,78957,10926,1272,1
5,7785,1,73587,8040,1038,1
4,7095,1,82320,8061,983,0
3,7615,1,79531,8770,1974,0
6,4200,2,69382,3458,1320,1
5,7000,1,64892,6951,825,1
7,6754,1,74722,6123,2274,0
3,6725,2,88681,8590,594,1
6,7810,1,72123,8741,1389,0
5,9300,1,92275,9277,2998,0
5,6170,1,74505,7541,1272,0
4,6795,1,69505,7490,923,1
4,4505,1,43618,3549,482,1
4,6295,1,94246,9103,1341,0
3,7950,1,60770,11620,1118,1
7,8700,1,88750,6918,894,0
7,4400,2,92286,3966,1930,1
5,5725,1,87597,6216,1243,1
4,10500,1,82019,12824,853,1
2,8200,1,82485,15037,1763,0
3,7395,1,80075,7815,2282,1
2,6300,2,52391,7898,754,0
5,5060,2,91024,4338,1341,1
4,5560,1,83906,5831,1503,1
3,6635,2,66285,7663,533,0
3,6985,1,80031,8239,2152,1
5,9000,1,70719,11876,920,0
4,5200,2,50407,6584,1086,0
1,7735,2,69661,11226,1703,0
5,10405,1,85563,12094,1763,0
4,5950,2,63680,5446,3910,0
5,7685,1,72099,8732,1389,0
3,5300,2,72539,7317,1038,1
7,4010,1,84221,3901,1543,1
9,3980,1,81681,2945,1283,1
5,5200,1,76330,5508,1155,0
6,6385,1,79369,7041,1974,1
5,4010,1,77920,3878,686,1
7,4440,1,107799,5045,2871,1
5,6925,1,81706,7263,1373,1
4,4175,2,85884,4783,983,1
7,4515,2,84112,5312,1023,1
4,5380,1,92979,6054,1053,0
6,4180,1,96014,4682,1630,1
3,6380,2,76179,8200,1038,1
8,7920,1,97832,7686,1353,0
3,5900,2,62632,5963,728,0
7,6000,1,72863,6182,869,1
8,2730,1,90010,2360,1353,1
4,5800,2,60062,7791,1215,0
6,8025,1,92699,9464,1930,1
5,5380,2,84756,4848,2152,0
8,6100,1,83185,3674,2452,1
5,11065,1,67002,9931,1020,0
5,4800,1,68831,3865,825,0
6,7710,2,88570,7928,983,0
5,7050,2,78821,7150,569,1
5,6550,1,65004,5319,1215,1
6,4975,1,47929,4552,693,1
4,5605,2,72679,6465,1038,0
7,8165,1,77218,6126,2040,1
4,6925,1,62202,7615,1411,1
6,6300,1,87138,6541,723,0
8,4510,1,90375,4088,1641,1
4,8480,2,53427,9101,1169,1
8,2595,1,67682,1759,1028,1
5,4600,2,72182,3405,803,1
2,6875,2,70621,8583,803,0
3,7025,2,85392,7525,2152,0
3,5320,2,71610,6569,1389,0
7,6120,1,87462,5563,1283,0
6,4100,1,57196,5049,1966,1
6,10800,1,84782,11321,1503,0
5,7200,1,71680,8853,686,0
4,5560,2,72887,4694,1623,1
6,7535,1,93360,7937,2351,0
7,3955,2,71301,3128,1455,1
2,6300,2,59939,7727,1086,0
5,7935,1,62667,8769,1020,0
4,8500,2,86487,10877,723,1
6,8060,2,87303,7182,894,1
5,4020,2,97634,5475,2351,0
6,5215,1,62248,4536,1215,1
4,4865,2,63609,8212,533,1
5,8265,1,84407,11367,1633,0
5,4105,1,95296,5279,5613,0
2,7245,2,61916,7963,728,0
7,4100,1,84549,5115,1153,0
3,8700,1,81288,11591,1243,0
7,5050,2,66319,2948,1320,1
7,5035,1,55361,4007,1966,0
3,5185,2,96922,7335,1341,0
5,6000,2,77165,7206,2091,0
4,8640,1,59380,10583,1334,1
5,6575,1,67696,5803,1118,0
7,5700,2,22478,5950,2836,0
5,9450,1,76276,6357,920,0
2,10335,1,62515,12010,533,0
2,7655,2,59199,8369,754,0
3,5935,1,67007,6796,1020,0
4,3805,1,83345,4904,983,1
6,8935,1,68961,8058,1215,0
7,4685,1,84785,3418,2452,1
5,11325,1,46080,10222,693,1
5,5680,1,65725,4844,1313,1
6,8420,1,81028,9120,1283,1
5,4970,1,79842,5111,1155,1
7,5975,1,95354,5567,2939,1
3,6855,2,88717,8149,1113,1
6,3840,2,68727,3828,1613,1
8,3115,2,98947,3149,2218,1
4,5815,2,61935,5358,825,0
3,7885,1,80945,11574,1373,1
5,6535,1,71823,6755,1038,1
5,4725,1,74524,4119,1155,1
6,7060,1,68290,6348,728,1
6,4995,2,86722,5281,853,1
7,3835,1,95915,3302,1353,1
5,7500,2,73311,7583,2091,0
5,5100,2,89799,5014,1763,0
8,4200,2,96225,2267,2939,0
6,5985,2,67814,3936,2003,0
1,8100,2,45882,8555,834,0
7,5435,1,97896,3827,1641,1
7,5535,1,90067,5726,1065,1
3,8300,2,62342,9515,1703,0
5,9195,1,79873,8350,920,1
6,5800,2,42219,4422,975,1
1,9300,1,41293,10264,834,1
2,7180,1,68526,9653,825,0
2,11050,2,76909,12773,569,1
8,7285,1,81858,6260,894,1
7,4030,1,75530,3698,1455,0
4,8650,1,72123,7857,569,0
9,4200,1,95434,2273,1641,1
6,6635,1,84031,6640,2152,1
3,6615,2,70113,7450,1038,1
4,5825,2,88905,5831,1503,1
2,29795,1,30945,29042,1001,1
2,8065,1,85805,10288,1633,1
5,5900,2,70056,6742,1155,0
5,9295,2,66953,8536,1215,1
5,3975,1,87807,4868,1243,0
4,7915,2,46315,8574,482,0
4,7435,1,73066,7319,803,1
3,5375,2,80870,6543,1243,0
5,7265,2,73107,8526,803,1
7,5110,2,42058,4800,782,0
5,7505,1,85004,7262,1763,1
6,4110,2,88735,3765,1933,1
3,7000,1,49461,7450,764,0
4,8200,1,89607,11760,2152,1
5,3920,1,72166,4595,1155,0
4,6605,1,50219,6032,920,0
3,8665,2,80045,8636,1503,0
5,7220,1,64639,6884,1508,1
6,4700,1,57960,4230,1386,0
3,5985,2,75405,6598,803,0
3,7040,2,86172,1,1503,1
2,8360,2,60214,10209,1020,0
4,6900,1,89727,9418,594,1
8,5250,1,64623,4568,1125,1
7,7150,1,74388,7035,2391,1
7,6960,1,79885,6112,1103,1
7,5300,2,73559,3740,1923,0
4,5500,2,83253,7409,1503,0
5,3995,1,94066,6689,2639,0
4,6695,1,86629,8230,1373,0
5,6715,1,67981,6249,1215,1
8,6360,1,97641,4435,1641,1
5,8010,1,63915,7650,1215,0
4,4850,1,97611,5620,909,1
3,6540,1,66976,7102,728,1
6,3960,1,80253,5308,894,1
2,6955,2,94106,7852,2351,1
7,5135,2,86797,4304,894,0
6,7385,1,85734,6640,2152,1
3,6785,2,45529,7711,623,0
5,8035,1,80235,7488,1243,0
7,4695,1,81649,4986,1413,0
7,7100,1,72436,6444,2274,1
6,5610,1,57786,5827,671,0
4,9300,1,68031,10714,1020,0
7,7060,1,82652,6639,2582,1
2,5800,2,63757,6555,1215,0
5,8050,1,92661,11801,1197,1
6,4100,1,71648,3753,1455,1
3,7670,2,78917,8605,1155,0
2,8330,1,76292,14485,1506,1
5,4755,1,69165,4893,1313,1
4,5535,2,45711,6093,834,0
3,5535,1,62548,6088,728,1
4,5530,2,48319,6252,1116,1
6,8930,1,56238,8783,505,1
8,3485,1,91775,3051,1353,1
3,7435,2,74928,7167,569,0
3,6635,1,70748,8680,920,1
5,5695,1,70970,5756,1974,1
6,3810,2,84723,3094,1153,0
4,7280,2,72717,7155,1974,0
5,3925,2,101961,4663,1130,1
5,6395,2,73361,5443,1506,0
5,7795,1,56044,6598,1500,0
3,5215,2,82229,4583,853,0
3,5050,2,69575,6774,1215,0
3,7640,2,63647,8756,1215,0
4,7700,1,89030,9281,1633,0
2,6035,2,58568,6937,505,1
5,6300,2,58362,3728,1169,0
3,9200,1,66507,15069,1118,0
3,6015,2,62202,7771,728,0
5,9810,1,86505,12207,594,1
1,6300,2,49507,7945,975,1
4,8000,1,81193,8663,1243,0
7,8290,1,74948,8229,2274,0
9,3710,2,106338,2778,1430,0
5,4475,2,75091,3519,1155,1
5,9415,1,72612,7844,803,0
5,6340,1,88868,6769,1503,0
5,4215,2,74568,5492,1155,0
3,6960,1,81462,6998,723,1
3,5015,1,52413,7755,920,1
6,4850,1,97208,4670,1630,1
5,6865,1,86614,7149,1633,1
2,9865,2,84560,11708,594,0
5,4660,2,83954,3529,723,1
5,5835,1,71498,4654,686,1
4,5405,1,83903,5802,1503,1
6,9785,1,73751,9697,3276,1
4,6240,1,57914,6125,1086,0
8,3255,2,95721,2698,1930,1
3,7300,2,37769,7999,462,0
1,6400,1,53851,7783,754,0
3,7205,2,58090,8045,1500,0
4,8200,1,70326,10801,1974,0
2,5985,2,51931,5954,505,1
6,8470,1,81680,6551,723,1
4,7245,2,65999,8995,1118,0
7,3790,2,84852,3276,1543,0
4,4905,1,72070,3801,1155,1
6,4735,1,75899,3956,803,1
3,9545,2,79259,10966,1389,0
5,5765,3,79270,1,569,0
6,7000,1,78823,7011,1455,1
2,6455,2,65248,9985,825,1
5,6200,2,60554,5590,1703,1
2,8200,2,74329,9245,1974,0
2,7100,2,53535,8423,754,0
7,3955,1,108389,4088,1430,0
2,4100,2,25183,5841,462,0
6,9375,1,79263,9043,1455,0
2,8015,1,77705,12020,803,0
3,7500,1,72121,9679,1623,1
3,4280,2,82028,6477,594,0
5,3500,2,69828,3356,1020,1
5,4400,1,86745,4434,983,1
3,5755,1,74531,4126,1155,0
8,4160,1,74624,3369,1455,1
5,6700,1,77028,7185,920,0
3,4970,1,79733,6968,920,1
6,7730,1,71100,5168,686,1
5,6175,2,87886,6784,2152,1
3,5240,1,62864,6569,1215,1
2,10160,1,78577,12755,1389,0
2,8000,1,60265,10343,825,1
5,3900,2,74815,2903,920,1
3,5540,1,77841,7328,920,0
3,5225,2,60436,6445,728,0
7,5635,2,87729,5392,894,1
4,5290,1,62448,6253,1313,0
3,7130,2,79057,8281,1623,0
5,5665,2,97908,4797,2351,1
2,8300,2,55039,9871,920,1
5,6000,2,39561,5540,762,0
5,7555,1,77103,9351,1623,1
1,6000,1,49155,6916,623,1
3,6000,2,61877,6499,533,0
4,8670,1,72170,6719,920,0
5,4975,2,81395,3528,1503,1
2,8440,1,80733,15480,1503,0
4,9650,1,72741,12232,1857,1
5,5340,2,62470,5510,728,1
4,5450,1,84909,7265,1503,1
7,7685,1,59104,9144,1800,1
5,10960,1,87296,10471,983,1
4,5400,2,47519,5106,975,1
6,8520,1,64613,6404,2101,1
5,4190,1,94152,5189,2639,1
4,7630,2,70261,7905,1623,1
4,5590,2,78293,4903,920,1
8,7210,1,89055,6346,1153,0
5,6865,1,86614,7149,1633,1
6,4440,2,115717,4162,683,1
4,6060,1,60019,6890,728,0
2,9615,2,87532,12125,1503,0
2,8000,2,82958,8593,2152,1
1,6500,2,38014,7172,462,0
5,8040,1,72335,7931,1740,1
4,7410,1,81561,8200,1763,0
3,5500,2,39174,4498,462,0
5,5300,1,75642,5807,1272,1
4,7235,1,76805,7942,1506,1
4,7665,1,86725,8148,723,0
6,8800,1,77955,9464,1689,0
6,4840,1,94091,4785,2351,1
2,6260,2,66513,7359,728,1
4,8650,1,91156,9300,2351,0
5,9550,1,81749,11850,983,0
5,5300,2,79157,4856,803,0
5,10420,1,91722,10325,1918,0
4,7200,1,82006,7439,1633,1
3,6675,1,68533,8632,728,1
3,7295,2,67460,7670,1703,1
8,7300,2,68543,4187,1223,1
2,5765,2,62076,7412,1215,1
5,7300,2,76495,7895,686,1
5,8095,1,88237,11414,853,1
6,3835,1,63732,4230,1320,1
7,6800,1,88709,6429,1803,0
2,6690,2,78402,8174,1038,0
5,5695,1,92331,5555,1053,0
3,7105,1,53827,8132,671,0
3,10050,3,83428,15730,983,0
2,7900,1,66716,8636,728,0
3,5570,2,62718,6990,728,0
5,8000,1,68988,7420,1215,0
2,7135,2,66628,9370,1020,1
5,11135,2,75953,12949,920,1
5,3965,2,65699,3523,630,1
3,6195,1,93122,8932,1918,0
4,5515,1,62861,5216,1020,1
3,11335,1,76282,14643,1155,0
4,7000,1,49014,10143,764,0
7,4175,1,74527,3702,1455,1
2,8375,2,76132,9187,1155,0
3,6520,1,83563,7806,853,0
3,8985,1,89504,14857,2022,1
6,3860,2,87233,2813,894,1
1,8250,1,56126,10961,920,0
4,4975,2,86182,3579,594,1
5,7300,2,78945,5793,1623,1
3,9875,2,85496,12578,723,1
2,9130,2,60437,11267,1215,0
3,7030,1,79956,9088,1974,1
3,8200,2,44521,9121,1328,0
5,4345,2,93641,3759,1053,1
3,6955,1,77115,9141,1038,0
4,9955,1,75299,11627,920,1
3,7205,1,62555,9885,1703,1
6,7895,1,75743,6638,1103,1
4,7335,1,81857,7741,2282,0
7,3975,1,96743,2997,2651,1
5,6600,2,69718,7229,1411,0
5,6450,1,63580,5327,728,1
4,7505,1,60890,6787,1508,1
6,8385,1,94026,8366,620,0
5,6120,1,62880,5229,1703,1
8,3860,2,77814,3376,1923,0
3,7040,1,67926,7446,1703,0
4,8255,1,57281,6502,1500,1
3,7685,2,61550,8703,1703,0
5,8695,1,72109,7827,920,1
4,4200,2,39651,5657,762,0
5,6800,1,44035,7775,834,1
2,5925,1,79015,9352,1974,0
4,8010,1,88095,9281,1633,0
4,9185,1,88836,11163,1633,0
2,9700,2,52122,11349,1086,0
7,3395,2,85300,2576,1543,1
5,7485,1,83428,7876,1503,1
3,8070,1,61866,11312,1020,0
3,7700,1,74624,7065,1974,0
7,3700,1,71520,3322,1455,1
6,3910,2,76311,3728,1689,1
4,5800,2,87145,6501,1373,0
3,4910,1,77066,6205,1389,1
3,7125,2,59410,8321,671,0
5,6765,1,39589,6790,582,0
4,7025,1,81968,8915,1503,1
4,9745,1,71470,11429,1389,0
3,6490,2,83379,7138,1763,0
6,9315,1,92018,10660,1930,0
3,5700,2,67250,9144,1411,0
9,4975,1,94223,3575,2651,0
6,6695,1,78508,5472,986,1
8,4345,1,87506,4387,1803,1
3,5025,1,73019,5989,1389,1
4,9440,1,71801,11445,1506,1
3,6230,1,51754,6796,920,0
2,5655,1,47362,6367,482,1
7,3210,1,74243,3498,1923,1
3,6400,2,87233,8528,1763,0
6,10050,1,75842,9932,803,1
1,8250,1,81675,10248,2152,1
5,10095,1,94038,10639,1053,0
3,5100,2,73020,6823,803,1
4,8300,1,86345,9614,1373,0
6,4785,2,63055,3962,1020,1
6,6395,1,82994,5394,1023,0
5,10200,1,89333,13665,1633,1
1,9000,2,40171,9331,834,0
6,6500,1,81305,5069,1113,0
5,4650,2,66184,3440,533,0
6,7835,1,81698,8843,983,1
5,3210,1,63275,3989,1020,1
2,6440,1,78878,7826,803,1
4,8040,1,61161,13901,1118,0
1,7200,2,50091,8191,920,1
7,6155,1,88680,4335,2063,1
1,8860,1,71954,9290,569,0
5,11315,1,90703,15055,1774,0
4,7600,2,72093,8765,1974,0
2,7120,2,66405,8424,533,0
6,6340,1,76330,7829,1155,1
9,3000,1,105104,2824,1430,1
5,5760,2,39037,5389,762,1
5,7600,1,84921,6669,723,1
4,5530,1,86053,7367,983,1
5,6390,1,66177,5568,728,0
6,3660,1,80512,4003,1543,1
4,8900,1,60867,10530,923,1
3,5725,2,77077,5860,803,0
5,7340,1,70926,6026,920,0
3,6000,2,69270,7541,825,0
5,3210,1,98743,6055,1053,1
4,6855,1,70782,7549,1623,0
5,9525,1,65834,8614,1118,0
8,4200,1,85427,2592,894,1
4,6500,3,75230,7819,686,0
4,10510,1,66805,12820,1606,1
4,8795,2,94225,11574,1485,0
4,8200,2,83998,7829,1633,0
3,6300,1,69421,6675,1215,0
5,5165,1,73623,5244,1155,0
6,3000,1,99124,3391,2939,1
1,7200,2,45196,7898,693,0
5,8080,1,87726,8460,2152,1
2,11200,1,72869,17267,1740,1
3,8040,1,68941,9376,1313,0
5,5440,1,73756,4358,803,1
6,6000,2,71075,3386,4622,0
4,4195,1,65940,5711,825,1
6,3960,2,82225,4138,1933,0
3,7785,2,81554,9024,2152,0
3,6035,2,64143,5112,533,0
3,9580,2,89232,11504,594,0
4,6605,1,73980,7053,1155,1
4,9200,1,67591,9261,1606,0
6,3880,2,91076,4780,920,1
8,3460,1,77111,3364,2274,0
2,8015,1,85313,9572,2152,1
3,5830,1,87903,7301,853,1
4,5000,1,52314,4694,1251,1
5,7195,1,75427,10021,803,1
5,6025,1,92136,6054,2351,0
3,5425,2,73048,6099,920,1
5,5870,2,93761,4867,1630,0
5,6450,1,75907,6453,1272,1
4,7100,2,85572,7249,2152,0
5,5105,1,70891,5295,1272,0
5,6535,1,83589,7147,983,0
6,7660,1,76983,7324,1155,1
5,6865,1,70245,7599,1155,1
2,6400,1,62998,7566,1215,0
3,7570,1,61104,7568,728,0
3,8089.86,1,36653,14965,822,1
4,4690,1,72076,5310,1155,1
4,6435,1,70012,7947,2091,1
7,4650,1,85436,1959,1543,0
8,5200,2,84701,3231,1803,1
4,5380,1,33634,4724,462,1
5,7580,1,81080,7993,983,0
6,8110,1,87011,8084,723,0
5,9500,1,78807,8078,803,0
7,4060,1,80953,4093,1803,0
7,5100,1,71353,4039,1220,1
1,7800,2,48512,9466,834,0
4,6185,1,68003,6759,1215,1
2,7515,2,65254,8062,1118,0
4,7585,1,59102,10519,1334,0
6,10290,1,85629,10655,1803,1
6,10780,1,94090,11582,1918,1
4,5270,2,55350,8523,1583,0
4,9250,1,79617,10737,1272,0
3,7605,2,76584,9468,1389,0
1,5605,1,69321,6976,533,1
1,8500,1,40844,9237,1328,0
4,6505,1,79754,5672,1623,1
3,5705,2,46401,6734,1046,1
8,6365,1,82355,6471,2452,0
7,5380,1,69683,3477,1125,0
7,7635,1,83162,6395,1543,1
6,5705,2,52219,5092,1169,1
5,8485,1,80832,9262,1243,1
2,8200,3,55675,9189,920,0
6,8060,1,84693,8305,2282,1
3,8600,2,65821,10523,533,0
2,10450,2,70027,14200,686,0
6,7040,1,59088,8132,505,1
2,6990,2,78689,9209,1974,0
6,4230,3,46037,4032,834,1
7,5350,2,81215,4200,2452,1
2,7100,2,51616,8376,754,0
5,7185,1,87197,7622,983,0
5,4225,1,98074,4866,909,1
5,7630,1,76662,8139,1740,1
6,6600,1,59702,4862,1500,0
8,4900,1,85709,3395,2063,1
5,5500,2,53824,6457,1086,0
7,4500,1,75077,4264,1923,1
5,5425,1,69487,4511,1118,0
5,8445,1,79919,8683,1155,0
2,7480,2,66759,9655,1020,0
3,4690,1,59680,6132,505,1
4,5450,2,87172,5039,983,0
6,3175,1,56894,3744,1220,0
3,8040,2,76036,8817,1155,0
7,3900,1,84811,3818,1803,1
6,3625,1,90165,3927,2506,0
5,8945,1,47007,11984,623,0
2,8370,2,56966,9225,671,0
8,7185,1,84782,5810,1803,1
6,7900,1,73909,7613,2208,0
6,2990,1,64773,3959,1125,0
7,6380,1,84284,4813,1283,1
8,6405,1,88344,5837,2452,0
4,10500,2,58732,9425,1086,0
4,8210,1,65772,8161,825,0
4,5855,2,63357,6699,1215,1
2,7795,1,68291,8934,1703,0
5,5430,1,59387,5056,754,0
7,8135,1,92591,6157,1641,0
3,6440,2,77846,8282,1038,0
7,5245,1,74687,4126,2274,1
5,7510,1,67598,9754,1606,1
6,8340,1,86181,8137,2022,0
4,8060,1,84124,7999,2152,1
3,5475,1,58212,4979,505,1
3,5400,2,77321,6800,1506,0
4,6415,2,84911,5653,1373,0
2,7870,2,70597,11584,1506,0
5,10525,2,82648,8715,1503,1
2,6300,2,55498,9850,754,0
4,4660,1,61212,5722,1020,1
1,6540,1,30471,7510,582,1
7,5430,1,78849,3711,1103,1
6,8150,2,86233,7424,594,1
4,5765,2,49108,5589,975,0
5,7840,1,88745,5992,1503,0
4,6925,2,89058,7086,1113,0
6,7175,1,79420,6444,1455,1
7,6150,1,83371,6138,2452,1
4,6755,2,68871,5950,923,0
2,7300,1,81884,12352,1633,1
4,5220,1,83483,6652,853,1
5,4845,1,97537,5695,909,1
7,6770,1,71533,5847,986,1
2,6200,2,83627,8795,2282,0
3,5925,1,75928,7031,803,1
4,6300,1,57488,7367,1251,1
4,4145,2,93087,6166,1918,0
7,3915,1,94020,4126,1930,1
7,4450,2,74117,3886,1689,0
6,5800,1,87197,5761,2152,1
1,8200,1,75802,10097,1155,0
7,7180,2,80764,5435,1543,1
3,5535,1,62548,6088,728,1
6,5110,1,48488,4095,993,1
3,7700,2,77918,7548,2091,0
7,5070,1,71778,4208,1220,1
6,9600,1,78010,8903,1689,0
4,4400,2,64697,3857,728,1
6,10000,1,61715,10856,1606,0
5,7975,1,87591,9933,1113,1
4,7285,1,81073,7632,1503,1
6,7680,2,90687,7090,920,1
4,4345,1,93442,5762,1053,0
3,8350,1,58315,8853,920,0
4,7315,2,83181,8449,594,1
4,8490,1,56113,7813,1086,0
4,5655,2,91847,7244,1485,0
5,5825,1,71520,4959,1155,0
5,8720,1,57750,11049,671,0
6,2370,2,96232,4006,2506,1
3,7785,2,72052,10764,686,1
4,7750,1,71180,9967,2091,0
4,10950,1,63387,10942,1215,0
2,8640,2,74330,10420,1389,0
6,7885,1,95002,9279,1353,1
4,4340,2,88897,6338,1633,0
2,9005,2,53760,10624,837,0
5,8165,1,78437,8976,569,0
5,4100,1,64380,3634,630,0
3,5805,1,61142,8460,1118,0
4,4275,2,77005,5349,569,1
4,7860,2,82006,9305,594,1
1,8085,2,58668,10757,671,1
9,7625,1,97469,6949,1497,1
5,4650,1,75720,3672,686,0
6,5890,1,80725,6348,853,1
4,11010,1,81822,11730,983,0
1,7500,2,47136,7765,693,1
6,4975,1,78967,4367,1103,1
2,4965,2,68461,7072,825,0
4,6965,1,72177,6876,803,0
5,9085,1,83715,9006,1763,1
1,7300,1,41227,8224,693,1
3,6100,1,76165,8216,1272,0
6,5630,2,65836,4389,1215,1
8,8150,1,81553,5849,1413,1
4,11975,1,76965,15208,1389,0
5,5000,2,60252,6008,1020,1
1,7500,2,50738,8844,920,0
6,10900,1,95401,11945,1630,0
2,9280,1,70060,11401,1038,0
6,8110,1,77446,7752,1155,1
2,7500,1,73408,14485,1506,0
4,4650,2,81754,5826,1503,1
3,7745,2,79917,8477,1155,0
8,6425,1,75519,5012,1923,0
3,6500,1,80811,7214,1763,0
7,3910,1,76316,3250,2157,0
3,5400,2,86891,5329,1243,0
4,6685,2,89168,7127,853,0
3,8305,2,52779,8520,671,0
3,4200,1,71067,5694,1155,1
8,7000,1,72406,6378,2274,0
8,5035,1,58755,3321,1220,1
4,6700,1,88979,8069,2152,0
4,8090,1,62501,11415,1606,1
5,6500,1,76734,5070,1272,0
8,4300,1,80262,3583,894,0
5,5670,1,88648,5240,1503,1
4,7170,1,63895,8987,1801,0
6,5900,1,94011,5746,1485,0
7,4165,1,55610,3909,1966,1
4,7850,1,89042,8619,1633,1
2,7125,1,74555,12476,1506,0
8,3300,2,78194,2084,4922,0
5,3810,2,80308,4195,1243,0
5,6180,1,80345,4795,1763,0
6,6300,1,43718,5783,1328,1
3,5900,1,71914,6290,920,0
7,5650,1,84484,4423,1933,1
4,6045,2,76229,7867,1038,1
3,7500,1,66036,10435,825,0
2,7300,1,51041,8168,754,0
3,7200,2,74225,7907,803,0
4,9450,1,62519,9400,728,0
1,8160,2,71402,11147,1389,0
7,6725,1,87495,5110,1153,0
3,7465,1,66138,10336,1703,1
3,4245,2,66982,6476,533,0
3,5100,1,77455,6331,569,0
5,7735,1,64103,9337,1411,1
4,5855,1,70130,5426,1272,1
3,7860,2,82639,7885,2152,0
4,7495,1,80292,8810,1373,0
5,3200,2,98116,4176,1341,1
3,7085,2,70124,8151,1974,1
6,3900,1,90414,4268,1641,1
8,3500,2,75402,2770,1455,0
6,6815,1,81846,6068,1933,1
5,5000,2,63995,3891,1020,0
3,6740,2,60282,6960,728,0
7,4240,1,86601,4178,1153,0
2,9750,2,66738,13046,1215,0
4,5735,2,78852,5553,1389,0
5,4200,1,69620,4056,1020,0
5,5990,1,65012,4873,533,1
5,3930,2,75257,3540,1155,0
4,4225,2,71359,4472,803,0
4,4200,1,77090,3876,1155,1
7,7755,1,92514,8106,1785,1
3,7115,1,55495,8430,754,0
6,8775,1,71846,7267,1155,0
4,4145,1,59063,5765,920,1
4,5435,2,85300,5635,983,1
3,7380,1,64242,10357,1703,0
3,8235,2,31536,9099,1241,0
4,7425,1,93944,8730,765,0
3,6315,2,67821,8251,1411,1
2,8015,1,77745,11467,1272,0
4,5075,1,81476,5522,853,1
2,6220,1,48834,7266,975,0
5,7720,1,85510,8662,1503,1
5,6400,1,65527,5618,728,1
5,4870,1,93827,5071,1341,0
4,6500,2,82045,6385,2152,0
4,10115,1,80855,13259,1373,0
5,7690,1,76604,6929,686,0
3,8030,2,39304,8143,762,0
5,9100,2,81534,10519,983,0
2,8015,1,78402,10454,803,0
6,5555,1,58066,4013,1551,1
5,7245,2,76731,7985,920,1
4,9130,1,80327,9460,983,1
3,7905,2,69844,9466,1703,1
4,7635,1,76592,8151,686,1
5,8035,2,70377,9515,1623,0
5,5515,1,79953,4767,1974,1
3,5385,1,84205,7716,1633,0
7,6100,1,74644,5593,2040,1
4,5625,1,55339,5460,671,1
4,6260,2,83482,8770,1763,1
5,5700,1,55000,4919,671,1
3,8880,1,60820,13188,1215,1
3,7790,1,63377,9965,1313,1
4,3410,1,92936,4801,765,0
5,8900,1,90200,8078,909,0
3,6180,2,76099,7099,803,0
5,6985,1,82517,9071,983,1
3,4740,2,82089,6125,853,0
8,7215,1,79149,5251,2040,1
5,9635,1,72191,11517,1038,1
5,6820,1,58189,8006,1417,1
4,6600,2,84599,10457,2282,0
4,3660,1,98416,4812,1053,1
6,9975,1,98276,10443,1197,0
6,4010,1,80227,3988,1543,1
4,7545,2,61008,8965,1215,1
7,3600,2,50026,2230,888,0
5,4900,2,89970,3350,1243,1
8,5318,1,82526,4474,894,0
4,5740,1,46622,5832,623,1
6,3740,2,83477,4413,1933,0
6,4775,2,86027,4218,2063,1
3,8415,1,76682,10442,1272,1
1,6290,2,81748,8733,1243,0
6,4205,2,95436,5037,1918,1
4,3960,2,70574,3443,803,1
4,5855,2,75599,6089,569,1
3,6200,1,68376,10391,533,0
9,5750,1,73817,5351,1689,1
3,6030,1,74389,9135,803,1
2,8740,1,70853,11318,1506,0
4,5400,1,64124,12541,630,0
1,6500,2,49830,7945,975,0
1,8000,1,56747,9985,920,1
3,8260,1,82616,12772,2152,0
6,9400,1,77247,9279,1220,1
4,8400,2,83298,9717,723,1
6,7605,1,77835,7267,1155,0
5,7230,1,59478,7210,588,1
1,8525,2,44316,9280,834,0
3,5275,2,48682,6074,623,0
8,3455,1,91920,3454,1641,0
5,5650,2,96108,5187,1197,0
3,8040,2,71456,10109,1506,0
5,8600,1,74533,7924,1155,1
4,6540,1,82648,8135,1373,0
4,6755,2,83115,7344,1113,1
2,5800,2,41007,6182,623,0
4,5695,1,62185,5259,1020,1
4,7185,1,70975,8507,1740,1
5,8855,1,73376,9858,1038,1
3,4740,1,78975,5079,1155,0
3,9460,2,66657,10035,1215,1
3,6400,2,75569,7450,1038,0
4,4500,1,81980,5474,1243,1
2,7635,2,77629,8522,1155,0
5,7175,1,77616,7261,1740,0
7,4200,1,83910,4505,1283,0
3,5925,2,45846,5811,975,0
4,6500,2,45284,4667,482,1
5,9200,1,79177,8112,1155,0
5,6790,1,95674,9313,1053,1
5,4475,2,82577,6457,1763,1
2,6480,1,83869,10077,2152,0
4,6435,1,86663,7175,1373,1
